endpoint,scaffold,records,positives,prevalence
herg_blockade,c1ccc2c(c1)Sc1ccccc1N2CCC[N+]1CC[NH+]CC1,2,1,0.5
herg_blockade,c1ccc2c(c1)c(-c1nc(CN3CCCCC3)cs1)cn2CC1CCOCC1,2,2,1.0
herg_blockade,c1ccc2c(c1)c(-c1nccs1)cn2CC1CCCCC1,2,2,1.0
herg_blockade,c1ccc2c(c1)nc(C1CCCN(C3CCCCC3)C1)n2Cc1nccs1,2,2,1.0
herg_blockade,c1ccc2c(c1)ncn1nc(CN3CCN(c4cncs4)CC3)nc21,2,0,0.0
herg_blockade,c1ccc2c3c([nH]c2c1)CC1CCN(CCCC2CCOCC2)CC1C3,2,2,1.0
herg_blockade,c1ccc2c3c([nH]c2c1)CN1CCc2cc4c(cc2C1C3)OCO4,2,0,0.0
herg_blockade,c1ccc2cc(CCN3CCNCC3)ccc2c1,2,1,0.5
herg_blockade,c1ccc2cc(CNC3CCNC3)ccc2c1,2,2,1.0
herg_blockade,c1ccc2cc(OCC3CCNCC3)ccc2c1,2,2,1.0
herg_blockade,c1ccc2oc(Cc3ccc(OCCCN4CCC(c5noc6ccccc56)CC4)cc3)nc2c1,2,2,1.0
herg_blockade,c1ccc2sc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,2,1,0.5
herg_blockade,c1ccn2c(-c3ccnc(Nc4ccc(C5CCNCC5)cc4)n3)cnc2c1,2,1,0.5
herg_blockade,c1ccn2c(-c3ccnc(Nc4ccc(N5CC6CNCC(C5)O6)cc4)n3)cnc2c1,2,2,1.0
herg_blockade,c1ccn2c(-c3ccnc(Nc4ccc(OC5CNC5)cc4)n3)cnc2c1,2,1,0.5
herg_blockade,c1ccn2c3c(nc2c1)CCN(CCCSc1nnc(-c2cnco2)[nH]1)CC3,2,2,1.0
herg_blockade,c1ccn2ncc(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)c2c1,2,1,0.5
herg_blockade,c1ccsc1,2,0,0.0
herg_blockade,c1cn(-c2cc(N3CCCCC3)ncn2)cn1,2,0,0.0
herg_blockade,c1cnc(N2CCC(C3CC3CCOc3ccc(-n4ccnn4)cc3)CC2)nc1,2,0,0.0
herg_blockade,c1cnc(N2CCC(C3CC3CCOc3ccc(-n4ccnn4)cn3)CC2)nc1,2,0,0.0
herg_blockade,c1cnc(N2CCC(C3CCN(c4ccncn4)CC3)CC2)nc1,2,2,1.0
herg_blockade,c1cnc(Nc2cc(NCC3CNCCO3)c(-c3cn[nH]c3)cn2)cn1,2,1,0.5
herg_blockade,c1cnc(OCCC2CC2C2CCN(c3ncccn3)CC2)nc1,2,2,1.0
herg_blockade,c1cnc2c(N3CCCC3)ncnc2c1,2,0,0.0
herg_blockade,c1cnc2c(c1)CC1CNCCN21,2,0,0.0
herg_blockade,c1cnc2c(c1)CCCC2NCc1nccc2c1[nH]c1ccccc12,2,2,1.0
herg_blockade,c1cnc2nc(Oc3ccc(CCN4CCCCC4)cc3)sc2c1,2,0,0.0
herg_blockade,c1cnc2nc(Oc3ccc(OCCN4CCCCC4)cc3)sc2c1,2,0,0.0
herg_blockade,c1cnc2oc3c(N4CCCC4)ncnc3c2c1,2,0,0.0
herg_blockade,c1cncc(-c2[nH]c3ccccc3c2C2CCCNC2)c1,2,2,1.0
herg_blockade,c1cncc(-c2nnc(SCCCN3CCc4cc5ncoc5cc4CC3)[nH]2)c1,2,0,0.0
herg_blockade,c1cncc(-c2nnc(SCCCN3CCc4ccc(-c5ccon5)cc4CC3)[nH]2)c1,2,2,1.0
herg_blockade,c1cncc(-c2nnc(SCCCN3CCc4ccc5ocnc5c4CC3)[nH]2)c1,2,2,1.0
herg_blockade,c1cncc(C2CCCN2)c1,2,0,0.0
herg_blockade,c1cncc(CN2CCN(c3ccnc4[nH]c(-c5cn[nH]c5)nc34)CC2)c1,2,1,0.5
herg_blockade,c1cncc(COc2ccc(Nc3ncnc4ccccc34)cc2)c1,2,1,0.5
herg_blockade,c1coc(-c2nccc(-n3cccn3)n2)c1,2,2,1.0
herg_blockade,c1coc(SCCN2CCC(CCCc3ccnc4ccccc34)CC2)c1,2,0,0.0
herg_blockade,c1csc(-c2ccc(C3CCOC3)cc2)c1,2,0,0.0
herg_blockade,c1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)cn1,2,0,0.0
herg_blockade,c1ncc(-c2nc(N3CCOCC3)c3sccc3n2)cn1,2,0,0.0
herg_blockade,c1ncc(-c2nnc(SCCCN3CCc4cc5ncsc5cc4CC3)[nH]2)o1,2,2,1.0
herg_blockade,c1ncc(-c2nnc(SCCCN3CCc4ccc5ncoc5c4CC3)[nH]2)o1,2,2,1.0
herg_blockade,c1ncc(-c2nnc(SCCCN3CCc4ccc5ncsc5c4CC3)[nH]2)o1,2,1,0.5
herg_blockade,c1ncc2nc[nH]c2n1,2,0,0.0
herg_blockade,c1ncn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)n1,2,0,0.0
herg_blockade,c1ncn(Cc2ccc3c(c2)Cc2c(-c4ccsc4)n[nH]c2-3)n1,2,0,0.0
herg_blockade,c1noc(C2CCC(Sc3nc4ccc(N5CCNCC5)cc4[nH]3)CC2)n1,2,2,1.0
herg_blockade,C(#CC1CC1)c1cc2cccnc2n1C1CCCNC1,1,1,1.0
herg_blockade,C(#CC1CCCC1)c1cnc(Nc2cnccn2)cc1NCC1CNCCO1,1,0,0.0
herg_blockade,C(#CC1CCCCC1)c1cccc(C#CC2CCCCC2)[nH+]1,1,1,1.0
herg_blockade,C(#CC1COC1)c1cnc2c(c1)C1(COC=N1)c1cc(-c3cccnc3)ccc1O2,1,0,0.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(CN4CCCCC4)ccc2-3)cs1)COc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1)CCc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1)COc1cccnc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(CN4CCSC4)ccc2-3)cs1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(Cn4cccn4)ccc2-3)cs1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(Cn4ccnn4)ccc2-3)cs1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(Cn4cncn4)ccc2-3)cs1)COc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(N4CCNCC4)ccc2-3)cs1)COc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4cccn4)ccc2-3)cs1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4ccnc4)ccc2-3)cs1)COc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4ccnn4)ccc2-3)cs1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4cncn4)ccc2-3)cs1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CC4CCNCC4)ccc2-3)cs1)COc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CCN4CCNCC4)ccc2-3)cs1)COc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1)CCOc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1)CNc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1)COc1ccc(CN2CCOCC2)cc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4ccnc4)ccc2-3)cs1)COc1ccccc1,1,1,1.0
herg_blockade,C(#Cc1cc(-c2n[nH]c3c2Cc2ccccc2-3)cs1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1ccc2c(Nc3ccccc3)ncnc2c1)CN1CCNCC1,1,0,0.0
herg_blockade,C(#Cc1ccc2c(c1)N(c1ccncn1)CC2)Cc1nccs1,1,0,0.0
herg_blockade,C(#Cc1ccc2ccccc2n1)c1ccccc1,1,0,0.0
herg_blockade,C(#Cc1ccc2ccccc2n1)c1cccnc1,1,0,0.0
herg_blockade,C(#Cc1ccc2ncc3ncn(-c4ccccc4)c3c2c1)c1cccnc1,1,0,0.0
herg_blockade,C(#Cc1cccc(C#CCOCCc2ccccc2)[nH+]1)COCCc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cccc(C#CCOc2ccccc2)n1)COc1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cccc(C#Cc2ccccc2)c1)c1ccccc1,1,0,0.0
herg_blockade,C(#Cc1cccc(C#Cc2ccccc2)n1)c1ccccc1,1,0,0.0
herg_blockade,C(#Cc1ccccc1)COCc1cccc(COC#Cc2ccccc2)[nH+]1,1,1,1.0
herg_blockade,C(#Cc1ccccc1)COCc1cccc(COCC#Cc2ccccc2)[nH+]1,1,1,1.0
herg_blockade,C(#Cc1nc(NCc2ccccc2)c2ncn(C3CCC4CC43)c2n1)c1ccccc1,1,0,0.0
herg_blockade,C(#Cc1ncc2ncn(C3CCC4CC43)c2n1)c1ccccc1,1,0,0.0
herg_blockade,C(#Cc1ncn2c1COc1ccccc1-2)c1ccccc1,1,1,1.0
herg_blockade,C(=C1CCCN2C1=NOCC2c1ccccc1)c1ccc(-n2ccnc2)cc1,1,1,1.0
herg_blockade,C(=C1Nc2ccccc2S1)c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1,1,0,0.0
herg_blockade,C(=CC1CCCC1)CCOc1ccccc1,1,0,0.0
herg_blockade,C(=CC1CCCN1)c1nc2ccccc2n1Cc1ccccc1,1,1,1.0
herg_blockade,C(=CC1CCN(CC2CCCCC2)C1)c1nc2ccccc2n1Cc1ccccc1,1,1,1.0
herg_blockade,C(=CC1CCNC1)c1nc2ccccc2n1Cc1ccccc1,1,1,1.0
herg_blockade,C(=CC=CC=CC=CC=CC1=CCCCC1)C=CC=CC=CC=CC1=CCCCC1,1,0,0.0
herg_blockade,C(=CN1CCc2cc(OC3CCCCO3)ccc21)C1=CC=NCC1,1,0,0.0
herg_blockade,C(=Cc1ccc(-c2ccccc2)cc1)CNCc1ccc2c(c1)CCO2,1,0,0.0
herg_blockade,C(=Cc1ccc(-c2ccccc2)cc1)CNCc1ccc2c(c1)OCCC2,1,0,0.0
herg_blockade,C(=Cc1ccc(-c2ccccc2)cc1)CNCc1cccc2cc[nH]c12,1,0,0.0
herg_blockade,C(=Cc1ccc(-c2ccccc2)cc1)CNCc1coc2ccccc12,1,0,0.0
herg_blockade,C(=Cc1ccc(Cn2cnc3cccnc32)cc1)CN1CCNCC1,1,1,1.0
herg_blockade,C(=Cc1ccc2ccccc2c1)CNCc1ccc2c(c1)CCO2,1,1,1.0
herg_blockade,C(=Cc1ccc2ccccc2c1)CNCc1ccc2c(c1)OCCC2,1,0,0.0
herg_blockade,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1,1,1.0
herg_blockade,C(=Cc1ccccc1)CNCc1ccc2c(c1)CCCC2,1,1,1.0
herg_blockade,C(=Cc1ccccc1)CNCc1ccc2c(c1)CCCCC2,1,1,1.0
herg_blockade,C(=Cc1ccccc1)CNCc1cccc2ccoc12,1,1,1.0
herg_blockade,C(=Cc1ccccc1)Sc1ccccc1,1,0,0.0
herg_blockade,C(=Cc1cncnc1)c1ccccc1,1,0,0.0
herg_blockade,C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1,1,0,0.0
herg_blockade,C(=Cc1n[nH]c2ccc(OCc3ccncc3)cc12)c1cn[nH]c1,1,0,0.0
herg_blockade,C(=Cc1nc(COc2ccc(CCCCn3ccnn3)cc2)co1)c1ccccc1,1,0,0.0
herg_blockade,C(=Cc1nc(Nc2cc[nH]n2)cc(N2CCNCC2)n1)c1ccccc1,1,0,0.0
herg_blockade,C(=Cc1nc2ccccc2n1Cc1ccccc1)c1ccccc1,1,1,1.0
herg_blockade,C(=Cc1nc2ccccc2n1Cc1ccccc1)c1cccnc1,1,0,0.0
herg_blockade,C(=Cc1nc2ccccc2n1Cc1ccccc1)c1ccco1,1,0,0.0
herg_blockade,C(=Cc1nc2ccccc2n1Cc1ccccc1)c1cccs1,1,0,0.0
herg_blockade,C(=NNc1cc(N2CCOCC2)nc(OCCc2ccccn2)n1)c1ccccc1,1,0,0.0
herg_blockade,C(=NOCc1ccccc1)c1c(-c2ccccc2)nc2sccn12,1,0,0.0
herg_blockade,C(=Nc1ccc2c(c1)CCCN2CCC1CCCN1)c1cccs1,1,1,1.0
herg_blockade,C(=Nc1cccc2ccccc12)NCc1ccccc1,1,0,0.0
herg_blockade,C(=Nc1ccccc1)c1ccc(-c2ccccc2)o1,1,1,1.0
herg_blockade,C(=Nc1ccncc1)NCCCCCCOc1ccccc1,1,0,0.0
herg_blockade,C(C=CSc1ccccc1)=CSc1ccccc1,1,0,0.0
herg_blockade,C(C=Cc1ccc(-c2ccccc2)cc1)=CCNCc1ccc2c(c1)OCCC2,1,0,0.0
herg_blockade,C(CN1CCC(c2ccccc2)C1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1CCC(c2ccccc2)CC1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1CCC2(CC1)OCc1ccccc12)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1CCCC(c2ccccc2)C1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1CCCCCC1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1CCN(C2CCCCC2)CC1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1CCN(c2ccccc2)CC1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1CCc2ccccc2C1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CN1Cc2ccccc2C1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(CNCc1ccccc1)=C1CCCc2c1cnn2-c1ccccc1,1,1,1.0
herg_blockade,C(C[N+]1CCCC1)=C(c1ccccc1)c1ccccn1,1,0,0.0
herg_blockade,C1=C(CN2CCCCC2)NC(c2nccs2)=NC1c1ccccc1,1,0,0.0
herg_blockade,C1=C(CN2CCNCC2)NC(c2nccs2)=NC1c1ccccc1,1,0,0.0
herg_blockade,C1=C(CN2CCOCC2)NC(c2ccccn2)=NC1c1ccccc1,1,1,1.0
herg_blockade,C1=C(CN2CCOCC2)NC(c2cccs2)=NC1c1ccccc1,1,1,1.0
herg_blockade,C1=C(CN2CCOCC2)NC(c2ncc[nH]2)=NC1c1ccccc1,1,1,1.0
herg_blockade,C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccccc1-c1ccccc1,1,1,1.0
herg_blockade,C1=C(CN2CCOCC2)NC(c2nncs2)=NC1c1ccccc1,1,1,1.0
herg_blockade,C1=C(CN2CCOCC2)NC(n2cncn2)=NC1c1ccccc1,1,1,1.0
herg_blockade,C1=C(CN2CCOCC2)NC(n2ncnn2)=NC1c1ccccc1,1,0,0.0
herg_blockade,C1=C(CN2CC[SH+]CC2)NC(c2nccs2)=NC1c1ccccc1,1,1,1.0
herg_blockade,C1=C(CNCCc2ccccc2)NC(c2nccs2)=NC1c1ccccc1,1,1,1.0
herg_blockade,C1=C(CSC(=NC2CCCCC2)NC2CCCCC2)N2CCN=C2S1,1,0,0.0
herg_blockade,C1=C(Cc2ccccn2)c2ccccc2C1,1,1,1.0
herg_blockade,C1=C(Cc2cnc[nH]2)c2ccccc2C(N2CCNCC2)c2ncccc21,1,1,1.0
herg_blockade,C1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1,1,1,1.0
herg_blockade,C1=C(c2ccc(OCCCN3CCCCC3)cc2)CCC1,1,1,1.0
herg_blockade,C1=C(c2ccccc2)CCN(CCCCc2ccccc2)C1,1,1,1.0
herg_blockade,C1=C(c2ccccc2)COc2ccccc21,1,0,0.0
herg_blockade,C1=C(c2ccccc2)NNC1c1ccccc1,1,0,0.0
herg_blockade,C1=C(c2ccccc2)c2ccccc2OC12CCCNCC2,1,0,0.0
herg_blockade,C1=C(c2ccccc2)c2ccccc2OC12CCNC2,1,1,1.0
herg_blockade,C1=C(c2ccccn2)c2ccccc2OC12CCNCC2,1,0,0.0
herg_blockade,C1=C(c2cccnc2)c2ccccc2OC12CCNCC2,1,0,0.0
herg_blockade,C1=C(c2ccco2)c2ccccc2OC12CCNCC2,1,1,1.0
herg_blockade,C1=C(c2cccs2)c2ccccc2OC12CCNCC2,1,1,1.0
herg_blockade,C1=C(c2ccsc2)c2ccccc2OC12CCNCC2,1,1,1.0
herg_blockade,C1=C(c2cncnc2)c2ccccc2OC12CCNCC2,1,0,0.0
herg_blockade,C1=C(c2nc(-c3cc[nH]n3)no2)c2ccccc2C12CCN(CC1CCCO1)CC2,1,1,1.0
herg_blockade,C1=C(c2nc(-c3ccccc3)no2)c2ccccc2C12CCN(Cc1ncno1)CC2,1,0,0.0
herg_blockade,C1=C(c2nc(-c3ccccn3)no2)c2ccccc2C12CCN(CC1CCCO1)CC2,1,1,1.0
herg_blockade,C1=C(c2nc(-c3ccncc3)no2)c2ccccc2C12CCN(CC1CCCO1)CC2,1,1,1.0
herg_blockade,C1=C(c2nc(Cc3ccccc3)no2)c2ccccc2C12CCN(CC1CCCO1)CC2,1,1,1.0
herg_blockade,C1=C(c2ncno2)c2ccccc2C12CCN(CC1CCCO1)CC2,1,1,1.0
herg_blockade,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,1,0,0.0
herg_blockade,C1=C2CC3C4CCCCC4=CCC3C2CCC12CC1NCCCC1O2,1,0,0.0
herg_blockade,C1=C2CCCCC2C2CCC3C(c4cccnc4)=CCC3C2C1,1,0,0.0
herg_blockade,C1=C2CCCCC2C2CCC3C(n4cnc5ccccc54)=CCC3C2C1,1,0,0.0
herg_blockade,C1=C2CCCNC2C2CC1C1CCCCN1C2,1,0,0.0
herg_blockade,C1=CC(c2cc3c(cn2)Oc2ccc(-c4cccnc4)cc2C32COC=N2)COC1,1,0,0.0
herg_blockade,C1=CC(c2cc3ccccc3[nH]2)=NC1=Cc1ccc[nH]1,1,0,0.0
herg_blockade,C1=CC(c2cccc(-c3cccnc3)c2)c2c[nH]nc2O1,1,0,0.0
herg_blockade,C1=CC(c2cccc3c2NON3)C=CN1,1,0,0.0
herg_blockade,C1=CC(c2cccc3c2NON3)CC=N1,1,0,0.0
herg_blockade,C1=CC(c2cccc3nonc23)C=CN1,1,0,0.0
herg_blockade,C1=CC(c2ccccc2)N=C(c2nccs2)N1,1,0,0.0
herg_blockade,C1=CC(c2ccsc2)NC=N1,1,0,0.0
herg_blockade,C1=CC23CCNCc4cccc(c42)OC3CC1,1,0,0.0
herg_blockade,C1=CC2=NC(CCCNCCC3CCc4ccccc4C3)=NC2C=C1,1,1,1.0
herg_blockade,C1=CC2=Nc3cccc(OCCCNCCOc4ccccc4)c3C2C=C1,1,0,0.0
herg_blockade,C1=CC2=Nc3ccccc3C2C(OCCCNCCOc2ccccc2)=C1,1,0,0.0
herg_blockade,C1=CC2=Nc3ccccc3C2C(OCCC[N+]CCOc2ccccc2)=C1,1,0,0.0
herg_blockade,C1=CC2C(C=COC2OC2CCCCO2)C1,1,0,0.0
herg_blockade,C1=CC2CC(C1)C2,1,1,1.0
herg_blockade,C1=CC2CC1CC2C(CCN1CCCCC1)c1ccccc1,1,0,0.0
herg_blockade,C1=CC2CC1CC2Nc1ccnc(Nc2ccc3c(c2)CCC(N2CCOCC2)CC3)n1,1,0,0.0
herg_blockade,C1=CC2CC1CC2Nc1ccnc2[nH]c(-c3ccc(N4CCC(N5CCNCC5)CC4)cc3)nc12,1,0,0.0
herg_blockade,C1=CC2CC1CC2Nc1ccnc2[nH]c(-c3ccc(N4CCC(N5CCOCC5)CC4)cc3)nc12,1,0,0.0
herg_blockade,C1=CC2CC1CC2Nc1ccnc2[nH]c(-c3ccc(N4CCNCC4)cc3)nc12,1,0,0.0
herg_blockade,C1=CC2CCC(C1)[NH+]2,1,0,0.0
herg_blockade,C1=CCC(c2ccc3ccccc3c2)CNC1,1,0,0.0
herg_blockade,C1=CCN(c2cccc(COCC3(c4ccccc4)CCNCC3)n2)C1,1,1,1.0
herg_blockade,C1=CCNCC1,1,0,0.0
herg_blockade,C1=CNC=C(c2[nH]c3ccccc3c2C2CCCNC2)C1,1,1,1.0
herg_blockade,C1=CNC=C(c2[nH]c3ccccc3c2C2CCC[N+]C2)C1,1,1,1.0
herg_blockade,C1=COc2ccccc2C1,1,0,0.0
herg_blockade,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,1,0,0.0
herg_blockade,C1=Cc2ccccc2Cc2ccccc21,1,1,1.0
herg_blockade,C1=Cc2ccccc2Nc2ccccc21,1,0,0.0
herg_blockade,C1=Cc2ccccc2Oc2ccccc21,1,0,0.0
herg_blockade,C1=Cc2ccccc2Sc2ccccc21,1,1,1.0
herg_blockade,C1=Cn2c3c(c4ccccc42)CC[N+]2CCCC1C32,1,1,1.0
herg_blockade,C1=NC(C2CCCCC2)N=C1c1ccccc1,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)(C2CCNCC2)N=C1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)(C2CCOCC2)N=C1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)CCS1,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)COC1,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)CSC1,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)N=C1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)OCC1,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)SC1,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3ccccc3)c2)SCC1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3cccnc3)c2)N=C1c1ccccc1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3cccnc3)c2)Oc2ccccc21,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3cncnc3)c2)(c2ccccn2)c2ccccc21,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2ccccc21,1,1,1.0
herg_blockade,C1=NC(c2cccc(-c3cncnc3)c2)CCS1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3cncnc3)c2)SCC1,1,0,0.0
herg_blockade,C1=NC(c2cccc(-c3cncnc3)c2)Sc2ccccc21,1,1,1.0
herg_blockade,C1=NC(c2cccc(CNC3COC3)c2)CCS1,1,0,0.0
herg_blockade,C1=NC(c2cccc(CNCC3CC3)c2)CCS1,1,0,0.0
herg_blockade,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)CC1,1,1,1.0
herg_blockade,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)CC1,1,0,0.0
herg_blockade,C1=NC(c2ccncc2)(c2cccc(-c3ccccc3)c2)SC1,1,0,0.0
herg_blockade,C1=NC2(CCCCC2)NC(Nc2ccccc2)=N1,1,1,1.0
herg_blockade,C1=NC2(CCO1)c1cc(-c3cncnc3)ccc1OCC21CC1,1,0,0.0
herg_blockade,C1=NC2(CCS1)c1cc(-c3cncnc3)ccc1OCC21CC1,1,1,1.0
herg_blockade,C1=NC2(CO1)c1cc(-c3ccc4n[nH]cc4c3)ccc1OCC21CC1,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3ccc4nccn4c3)ccc1OC1(CCC1)C21COC1,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1,1,1,1.0
herg_blockade,C1=NC2(CO1)c1cc(-c3ccccn3)ccc1Oc1cnc(C3=CCCOC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC(CC1CC1)C21COC1,1,1,1.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ccc(-c3ccccn3)cc12,1,1,1.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ccc(-c3cn[nH]c3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ccc(N3CCCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ccc(N3CCOCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(-c3ccccc3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(-c3ccno3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3=CCCCO3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3=CCOCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3=COCCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3CCCOC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3CCOCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(N3CCCCC3)cc12,1,1,1.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(N3CCOCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ncc(-c3ccncc3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ncc(C3=CCCOC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ncc(C3CCOCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ncc(N3CCOCC3)cc12,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnn3)ccc1OC1(CCC1)C21COC1,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3ccn4ccnc4c3)ccc1OC1(CCC1)C21COC1,1,0,0.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cncc(C4CC4)c3)ccc1OCC21CC1,1,1,1.0
herg_blockade,C1=NC2(CO1)c1cc(-c3cncc4ccccc34)ccc1OC1(CCC1)C21COC1,1,1,1.0
