molecule_id,standardized_smiles,inchikey,scaffold,scaffold_split,random_split
GKTWGGQPFAXNFI-HNNXBMFYSA-N,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-HNNXBMFYSA-N,c1ccc(CN2CCc3sccc3C2)cc1,train,train
RKELNIPLHQEBJO-UHFFFAOYSA-N,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,RKELNIPLHQEBJO-UHFFFAOYSA-N,c1ccccc1,train,train
RADKZDMFGJYCBB-UHFFFAOYSA-N,Cc1ncc(CO)c(C=O)c1O,RADKZDMFGJYCBB-UHFFFAOYSA-N,c1ccncc1,test,train
UBQNRHZMVUUOMG-UHFFFAOYSA-N,NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG-UHFFFAOYSA-N,c1ccc2oncc2c1,test,train
ANTSCNMPPGJYLG-UHFFFAOYSA-N,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,ANTSCNMPPGJYLG-UHFFFAOYSA-N,C1=Nc2ccccc2C(c2ccccc2)=[NH+]C1,train,train
XPOQHMRABVBWPR-ZDUSSCGKSA-N,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,XPOQHMRABVBWPR-ZDUSSCGKSA-N,O=C1Nc2ccccc2C(C#CC2CC2)O1,train,test
KAJJGOCSAXKXBD-UHFFFAOYSA-N,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,KAJJGOCSAXKXBD-UHFFFAOYSA-N,O=C(NC(=O)c1ccccc1)Nc1ccccc1N1CCCCC1,train,train
GJTKAAFWJZWEPS-LJQANCHMSA-N,CCOC(=O)O[C@H](C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,GJTKAAFWJZWEPS-LJQANCHMSA-N,O=C(NC1CCNCC1)c1cc2ccccc2n1Cc1cc(-c2cccs2)on1,train,train
FFHQNQNMELQOEF-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1,FFHQNQNMELQOEF-UHFFFAOYSA-N,O=C(Nc1cc(NCc2ccccc2)c2ccccc2n1)c1ccccc1,train,train
OEMJXSVJXPIFMA-UHFFFAOYSA-N,O=C(O)c1ccccc1-n1cc(C(=O)O)c(=O)c2cc(Nc3c(F)cc(F)cc3Cl)c(Cl)cc21,OEMJXSVJXPIFMA-UHFFFAOYSA-N,O=c1ccn(-c2ccccc2)c2ccc(Nc3ccccc3)cc12,train,train
VYUUPUMKBLIKJV-NRFANRHFSA-N,CC[C@H](NC(=O)c1cc(F)ccc1NS(=O)(=O)c1cccc2cccnc12)c1ccccc1,VYUUPUMKBLIKJV-NRFANRHFSA-N,O=C(NCc1ccccc1)c1ccccc1NS(=O)(=O)c1cccc2cccnc12,validation,validation
FTLQSQQQFMZPKO-UHFFFAOYSA-N,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1,FTLQSQQQFMZPKO-UHFFFAOYSA-N,O=C(c1ccc(C#Cc2ccccc2)o1)N1CCC(c2ccccc2)CC1,train,validation
UNYCSANQWMNNCS-MGBGTMOVSA-N,CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1[C@]1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21,UNYCSANQWMNNCS-MGBGTMOVSA-N,O=C(NCc1cccnc1)c1ccccc1C1C(=O)N(Cc2ccccc2)c2ccccc21,validation,train
ILQGIJDYSLHIOX-UHFFFAOYSA-N,CC(C)(C)C(=O)CCc1ccc(Cl)cc1,ILQGIJDYSLHIOX-UHFFFAOYSA-N,c1ccccc1,train,train
COYBRKAVBMYYSF-UHFFFAOYSA-N,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,COYBRKAVBMYYSF-UHFFFAOYSA-N,c1ccc2ncccc2c1,test,train
ZDPIZLCVJAAHHR-UHFFFAOYSA-N,Cc1nc(C)c(Cl)c(O)c1Cl,ZDPIZLCVJAAHHR-UHFFFAOYSA-N,c1ccncc1,test,train
ULSLJYXHZDTLQK-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,ULSLJYXHZDTLQK-UHFFFAOYSA-N,O=c1oc2ccccc2cc1C1CCCc2ccccc21,train,test
LLHKCFNBLRBOGN-UHFFFAOYSA-N,COCC(C)OC(C)=O,LLHKCFNBLRBOGN-UHFFFAOYSA-N,,train,train
ANEBWFXPVPTEET-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,ANEBWFXPVPTEET-UHFFFAOYSA-N,O=C(OCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)C1=CNC=CC1c1ccccc1,test,train
MGNCLNQXLYJVJD-UHFFFAOYSA-N,Clc1nc(Cl)nc(Cl)n1,MGNCLNQXLYJVJD-UHFFFAOYSA-N,c1ncncn1,train,validation
CYWFCPPBTWOZSF-UHFFFAOYSA-N,CC(C)Cc1ccc(CC(=O)O)cc1,CYWFCPPBTWOZSF-UHFFFAOYSA-N,c1ccccc1,train,train
RPLCPCMSCLEKRS-BPIQYHPVSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N,C=C1CC2CCCC2C2CCC3=CCCCC3C12,validation,train
OBATZBGFDSVCJD-LALPQLPRSA-N,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,OBATZBGFDSVCJD-LALPQLPRSA-N,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCC(OC8CCCCO8)CO7)CO6)CO5)CC4CCC23)CO1,test,test
VPGRYOFKCNULNK-ACXQXYJUSA-N,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VPGRYOFKCNULNK-ACXQXYJUSA-N,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train,validation
WHBIGIKBNXZKFE-UHFFFAOYSA-N,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,WHBIGIKBNXZKFE-UHFFFAOYSA-N,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ccccn2)CC1,train,train
UHTHHESEBZOYNR-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,train,train
GJKXGJCSJWBJEZ-XRSSZCMZSA-N,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,GJKXGJCSJWBJEZ-XRSSZCMZSA-N,O=C(CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)NCC(=O)N1CCCC1,train,train
SAMRUMKYXPVKPA-VFKOLLTISA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,SAMRUMKYXPVKPA-VFKOLLTISA-N,O=c1ncccn1C1CCCO1,train,train
LDXDSHIEDAPSSA-OAHLLOKOSA-N,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,LDXDSHIEDAPSSA-OAHLLOKOSA-N,O=S(=O)(NC1CCc2[nH]c3ccccc3c2C1)c1ccccc1,train,test
ZBFDAUIVDSSISP-UHFFFAOYSA-N,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,ZBFDAUIVDSSISP-UHFFFAOYSA-N,c1ccc(C[SH+]c2nc3ncccc3[nH]2)nc1,validation,train
KEEYRKYKLYARHO-UHFFFAOYSA-N,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC,KEEYRKYKLYARHO-UHFFFAOYSA-N,c1ccc(Cc2cncnc2)cc1,train,train
OXLZNBCNGJWPRV-UHFFFAOYSA-N,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,OXLZNBCNGJWPRV-UHFFFAOYSA-N,c1ccc(CCNCCCCCCNCCc2ccccc2)cc1,train,train
JTSDBFGMPLKDCD-ARFDTMHISA-N,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)C=CC(C)=C[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,JTSDBFGMPLKDCD-ARFDTMHISA-N,O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCCCO2)C(CCN2CCCCC2)CC1,train,train
HZZVJAQRINQKSD-PBFISZAISA-N,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,HZZVJAQRINQKSD-PBFISZAISA-N,C=C1CN2C(=O)CC2O1,validation,train
JBFHTYHTHYHCDJ-UHFFFAOYSA-N,CCC1CCC(=O)O1,JBFHTYHTHYHCDJ-UHFFFAOYSA-N,O=C1CCCO1,train,test
DPFUEXLIKDHJNB-UHFFFAOYSA-N,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,DPFUEXLIKDHJNB-UHFFFAOYSA-N,c1ccccc1,train,train
CJODAJKFLVIKHL-XBXARRHUSA-N,C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],CJODAJKFLVIKHL-XBXARRHUSA-N,c1ccccc1,train,train
LWBHHRRTOZQPDM-UHFFFAOYSA-N,O=C(O)CCCCCCCCCC(=O)O,LWBHHRRTOZQPDM-UHFFFAOYSA-N,,train,train
OELFLUMRDSZNSF-BRWVUGGUSA-N,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,OELFLUMRDSZNSF-BRWVUGGUSA-N,O=C(NCCc1ccccc1)C1CCCCC1,train,train
CMWTZPSULFXXJA-VIFPVBQESA-N,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CMWTZPSULFXXJA-VIFPVBQESA-N,c1ccc2ccccc2c1,validation,train
ZFMITUMMTDLWHR-UHFFFAOYSA-N,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],ZFMITUMMTDLWHR-UHFFFAOYSA-N,c1cc(N2CCCCC2)nc[nH+]1,train,train
AJLFOPYRIVGYMJ-INTXDZFKSA-N,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,AJLFOPYRIVGYMJ-INTXDZFKSA-N,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,train,train
RQZAXGRLVPAYTJ-GQFGMJRRSA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,train,train
VQOXZBDYSJBXMA-DIJMFWDCSA-N,C[C@@H]1[C@H](O)[C@@H](C)C=CC=CCCC=CC=CC=CC=C[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](N)[C@H]2O)CC2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,VQOXZBDYSJBXMA-DIJMFWDCSA-N,O=C1CCCCCCCCCCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCC=CC=CCCCCO1)O2,train,validation
OWYLAEYXIQKAOL-UHFFFAOYSA-N,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,OWYLAEYXIQKAOL-UHFFFAOYSA-N,O=C(CCCN1CCCC1)c1ccccc1,train,train
KWWZHCSQVRVQGF-UHFFFAOYSA-N,OCCSc1ccccc1,KWWZHCSQVRVQGF-UHFFFAOYSA-N,c1ccccc1,train,validation
LAKWINYVWJPHQW-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,LAKWINYVWJPHQW-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1c1ccccc1,train,validation
JCICIFOYVSPMHG-UHFFFAOYSA-N,O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl,JCICIFOYVSPMHG-UHFFFAOYSA-N,O=C1Cc2ccccc2N1c1ccccc1,train,train
JOZDADPMWLVEJK-UHFFFAOYSA-N,CCCCCSCCCCC,JOZDADPMWLVEJK-UHFFFAOYSA-N,,train,test
KNSXNCFKSZZHEA-UHFFFAOYSA-N,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,KNSXNCFKSZZHEA-UHFFFAOYSA-N,,train,validation
LGZZJTIUEJNNKV-UHFFFAOYSA-N,CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,LGZZJTIUEJNNKV-UHFFFAOYSA-N,c1ccccc1,train,train
TWWSEEHCVDRRRI-UHFFFAOYSA-N,CC(S)C(C)S,TWWSEEHCVDRRRI-UHFFFAOYSA-N,,train,train
OGYFATSSENRIKG-UHFFFAOYSA-N,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,OGYFATSSENRIKG-UHFFFAOYSA-N,O=C(Nc1ccccc1)N(Cc1ccccc1)C1CCCC1,train,train
WKBPZYKAUNRMKP-UHFFFAOYSA-N,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,WKBPZYKAUNRMKP-UHFFFAOYSA-N,c1ccc(CCn2cncn2)cc1,train,train
DBZAKQWXICEWNW-UHFFFAOYSA-N,CC(=O)c1cnccn1,DBZAKQWXICEWNW-UHFFFAOYSA-N,c1cnccn1,train,train
BSAIUMLZVGUGKX-BQYQJAHWSA-N,CCCCCC/C=C/C=O,BSAIUMLZVGUGKX-BQYQJAHWSA-N,,train,train
PFYHAAAQPNMZHO-UHFFFAOYSA-N,COC(=O)c1ccccc1OC,PFYHAAAQPNMZHO-UHFFFAOYSA-N,c1ccccc1,train,train
QNGNSVIICDLXHT-UHFFFAOYSA-N,CCc1ccc(C=O)cc1,QNGNSVIICDLXHT-UHFFFAOYSA-N,c1ccccc1,train,train
ZRYDPLOWJSFQAE-UHFFFAOYSA-N,CC(C)(C)C1CCCCC1=O,ZRYDPLOWJSFQAE-UHFFFAOYSA-N,O=C1CCCCC1,train,train
GGNLTHFTYNDYNK-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,GGNLTHFTYNDYNK-UHFFFAOYSA-N,c1ccccc1,train,train
UUIQMZJEGPQKFD-UHFFFAOYSA-N,CCCC(=O)OC,UUIQMZJEGPQKFD-UHFFFAOYSA-N,,test,train
YKNFBGRYAKVNNI-UHFFFAOYSA-N,CC(CN(CCN(CC(C)OCCO)CC(C)OCCO)CC(C)OCCO)OCCO,YKNFBGRYAKVNNI-UHFFFAOYSA-N,,train,train
RITAVMQDGBJQJZ-FMIVXFBMSA-N,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,RITAVMQDGBJQJZ-FMIVXFBMSA-N,C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1,train,train
QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,O=C(OC1CCCN(Cc2ccccc2)C1)C1=CNC=CC1c1ccccc1,train,train
UXOWGYHJODZGMF-QORCZRPOSA-N,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,UXOWGYHJODZGMF-QORCZRPOSA-N,c1ccccc1,train,train
GXPIUNZCALHVBA-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,GXPIUNZCALHVBA-UHFFFAOYSA-N,O=S(=O)(Nc1ccon1)c1ccccc1,validation,train
RRFQFDMDZFLXRY-GTQYJQEFSA-N,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1C1CCC(F)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,RRFQFDMDZFLXRY-GTQYJQEFSA-N,O=C1N=NC(CN2CCOC(OCc3ccccc3)C2C2CCCCC2)=N1,train,validation
JRTIDHTUMYMPRU-UHFFFAOYSA-N,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,JRTIDHTUMYMPRU-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,test,train
QMNFFXRFOJIOKZ-UHFFFAOYSA-N,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,QMNFFXRFOJIOKZ-UHFFFAOYSA-N,C1=NC=NCN1c1ccccc1,train,train
LVJDQBJDVOYDLA-UHFFFAOYSA-N,NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,LVJDQBJDVOYDLA-UHFFFAOYSA-N,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,train,validation
TXOKWXJQVFUUDD-UHFFFAOYSA-N,CCN(CC)CCOc1ccc(-c2nc3cc(Cl)ccc3s2)cc1,TXOKWXJQVFUUDD-UHFFFAOYSA-N,c1ccc(-c2nc3ccccc3s2)cc1,validation,train
FCKJYANJHNLEEP-XRWYNYHCSA-N,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,FCKJYANJHNLEEP-XRWYNYHCSA-N,C=C1CCCCC1=CC=C1CCCC2CCCC12,train,train
JPJALAQPGMAKDF-UHFFFAOYSA-N,O=[Se]=O,JPJALAQPGMAKDF-UHFFFAOYSA-N,,test,train
WEQAYVWKMWHEJO-UHFFFAOYSA-N,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,WEQAYVWKMWHEJO-UHFFFAOYSA-N,O=C1CCS(=O)(=O)C(c2ccccc2)N1,test,test
HPFHYRNETZEPIV-UHFFFAOYSA-N,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,HPFHYRNETZEPIV-UHFFFAOYSA-N,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,validation,test
FQDIANVAWVHZIR-UPHRSURJSA-N,ClC/C=C\CCl,FQDIANVAWVHZIR-UPHRSURJSA-N,,train,train
STAYVYIMUXVGBN-UHFFFAOYSA-N,CCc1ncnc2cc(OC)c(OC)cc12,STAYVYIMUXVGBN-UHFFFAOYSA-N,c1ccc2ncncc2c1,train,train
IAWVHZJZHDSEOC-UHFFFAOYSA-N,CC(C)(C)C(=O)C(=O)O,IAWVHZJZHDSEOC-UHFFFAOYSA-N,,train,train
ITMSAWKLJVGBIT-UHFFFAOYSA-N,CCOC(=O)NC(O)C(Cl)(Cl)Cl,ITMSAWKLJVGBIT-UHFFFAOYSA-N,,train,test
VUHJZBBCZGVNDZ-TTYLFXKOSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,VUHJZBBCZGVNDZ-TTYLFXKOSA-N,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,train,train
WQVJHHACXVLGBL-PJPIPASZSA-N,CC[C@@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CCN)C(=O)N[C@@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,WQVJHHACXVLGBL-PJPIPASZSA-N,O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1,train,train
UUKWKUSGGZNXGA-UHFFFAOYSA-N,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,UUKWKUSGGZNXGA-UHFFFAOYSA-N,c1ccccc1,train,train
RJQXTJLFIWVMTO-TYNCELHUSA-N,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,RJQXTJLFIWVMTO-TYNCELHUSA-N,O=C(NC1C(=O)N2CCSC12)c1ccccc1,train,train
JCQLYHFGKNRPGE-FCVZTGTOSA-N,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,JCQLYHFGKNRPGE-FCVZTGTOSA-N,C1CCC(OC2CCOC2)OC1,train,train
RJMIEHBSYVWVIN-UHFFFAOYSA-N,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,RJMIEHBSYVWVIN-UHFFFAOYSA-N,O=C1c2ccccc2CN1c1ccccc1,train,train
WZUVPPKBWHMQCE-CJNGLKHVSA-N,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,WZUVPPKBWHMQCE-CJNGLKHVSA-N,c1ccc2c(c1)CC1COc3ccccc3C21,train,train
GTEXBOVBADJOQH-FWEMWIAWSA-N,COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1,GTEXBOVBADJOQH-FWEMWIAWSA-N,O=C1C=CCC(C=Cc2ccc3c(c2)OCO3)O1,train,train
VVJKKKDJADMKNM-UHFFFAOYSA-N,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)[O-])cc1,VVJKKKDJADMKNM-UHFFFAOYSA-N,C1=CC(=C(c2ccccc2)c2ccc(NCc3ccccc3)cc2)C=CC1=[NH+]Cc1ccccc1,test,validation
MKIJJIMOAABWGF-UHFFFAOYSA-N,COC(=O)CS,MKIJJIMOAABWGF-UHFFFAOYSA-N,,train,train
SNGREZUHAYWORS-UHFFFAOYSA-N,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SNGREZUHAYWORS-UHFFFAOYSA-N,,train,train
QZHDEAJFRJCDMF-UHFFFAOYSA-N,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QZHDEAJFRJCDMF-UHFFFAOYSA-N,,train,test
IAIHUHQCLTYTSF-OYNCUSHFSA-N,CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1O,IAIHUHQCLTYTSF-OYNCUSHFSA-N,C1CC2CCC1C2,train,train
XUKUURHRXDUEBC-KAYWLYCHSA-N,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,XUKUURHRXDUEBC-KAYWLYCHSA-N,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,train,train
FNENWZWNOPCZGK-UHFFFAOYSA-N,CCOC(=O)C(C)C(C)=O,FNENWZWNOPCZGK-UHFFFAOYSA-N,,train,train
UYCICMIUKYEYEU-ZHACJKMWSA-N,CCCCCCCCC/C=C/CC1CC(=O)OC1=O,UYCICMIUKYEYEU-ZHACJKMWSA-N,O=C1CCC(=O)O1,test,validation
FQTLCLSUCSAZDY-UHFFFAOYSA-N,C=CC(C)(O)CCC=C(C)CCC=C(C)C,FQTLCLSUCSAZDY-UHFFFAOYSA-N,,train,train
HSRJKNPTNIJEKV-UHFFFAOYSA-N,COc1ccccc1OCC(O)CO,HSRJKNPTNIJEKV-UHFFFAOYSA-N,c1ccccc1,train,train
PHOQVHQSTUBQQK-SQOUGZDYSA-N,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,PHOQVHQSTUBQQK-SQOUGZDYSA-N,O=C1CCCCO1,train,train
AHDSRXYHVZECER-UHFFFAOYSA-N,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,AHDSRXYHVZECER-UHFFFAOYSA-N,c1ccccc1,train,validation
ZGQURDGVBSSDNF-UHFFFAOYSA-N,IC(I)=C(I)I,ZGQURDGVBSSDNF-UHFFFAOYSA-N,,train,train
XPPKVPWEQAFLFU-UHFFFAOYSA-N,O=P(O)(O)OP(=O)(O)O,XPPKVPWEQAFLFU-UHFFFAOYSA-N,,train,test
WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,WJOHZNCJWYWUJD-IUGZLZTKSA-N,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,validation,train
ZOCUOMKMBMEYQV-GSLJADNHSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,ZOCUOMKMBMEYQV-GSLJADNHSA-N,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,train,train
FZSVSABTBYGOQH-UHFFFAOYSA-N,CNC(=O)ON=C(CSC)C(C)(C)C,FZSVSABTBYGOQH-UHFFFAOYSA-N,,train,train
DMSSTTLDFWKBSX-UHFFFAOYSA-N,O=c1nn[nH]c2ccccc12,DMSSTTLDFWKBSX-UHFFFAOYSA-N,O=c1nn[nH]c2ccccc12,train,train
HBZVNWNSRNTWPS-UHFFFAOYSA-N,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,HBZVNWNSRNTWPS-UHFFFAOYSA-N,c1ccc2ccccc2c1,validation,test
DNUAYCRATWAJQE-UHFFFAOYSA-N,CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,DNUAYCRATWAJQE-UHFFFAOYSA-N,O=c1cccnn1-c1ccccc1,test,test
